0(27552074, 28998106) 5(7307626, 39326906) | 7(3537614, 39843346, '10')
0(26441784, 30014136) 2(15278184, 36967464) | 3(11514456, 38307096, '10')
0(25804034, 30564194) 1(21797566, 33539294) | 2(18465454, 35483026, '10')
0(26446364, 30010564) 2(10621316, 38564644) | 3(3492916, 39847756, '10')
1(21646226, 33637618) 2(20059130, 34607510) | 5(8420426, 39104282, '10')
0(27436556, 29108204) 2(6882884, 39404036) | 3(335596, 39999244, '10')
8(26446735, 30010985) 71(10621465, 38565185) | 97(3492965, 39848315, '10')
0(26442613, 30015077) 2(15278663, 36968623) | 3(11514817, 38308297, '10')
1(21646717, 33638381) 2(20059585, 34608295) | 5(8420617, 39105169, '10')
1(27553141, 28999229) 13(7307909, 39328429) | 15(3537751, 39844889, '10')
0(26447106, 30011406) 13(10621614, 38565726) | 18(3493014, 39848874, '10')
2(26616865, 29861015) 6(22409935, 33135065) | 8(20263115, 34489765, '10')
0(26447477, 30011827) 2(10621763, 38566267) | 3(3493063, 39849433, '10')
0(25805335, 30565735) 1(21798665, 33540985) | 3(18466385, 35484815, '10')
1(21647208, 33639144) 2(20060040, 34609080) | 5(8420808, 39106056, '10')
2(26443442, 30016018) 19(15279142, 36969782) | 23(11515178, 38309498, '10')
0(26447848, 30012248) 2(10621912, 38566808) | 3(3493112, 39849992, '10')
7(25046203, 31192021) 34(15780121, 36759247) | 51(8729105, 39039175, '10')
0(27554208, 29000352) 15(7308192, 39329952) | 20(3537888, 39846432, '10')
7(21647699, 33639907) 8(20060495, 34609865) | 17(8420999, 39106943, '10')
1(26898247, 29609993) 12(9604777, 38833177) | 16(3953953, 39807457, '10')
1(26448219, 30012669) 7(10622061, 38567349) | 10(3493161, 39850551, '10')
4(26448590, 30013090) 22(10622210, 38567890) | 31(3493210, 39851110, '10')
0(26444271, 30016959) 2(15279621, 36970941) | 3(11515539, 38310699, '10')
10(21648190, 33640670) 12(20060950, 34610650) | 26(8421190, 39107830, '10')
0(25806636, 30567276) 1(21799764, 33542676) | 2(18467316, 35486604, '10')
1(26448961, 30013511) 8(10622359, 38568431) | 10(3493259, 39851669, '10')
0(26467448, 29997512) 1(22913288, 32792648) | 2(20624168, 34278568, '10')
4(27555275, 29001475) 90(7308475, 39331475) | 107(3538025, 39847975, '10')
1(26449332, 30013932) 23(10622508, 38568972) | 32(3493308, 39852228, '10')
1(21648681, 33641433) 2(20061405, 34611435) | 5(8421381, 39108717, '10')
5(26445100, 30017900) 30(15280100, 36972100) | 37(11515900, 38311900, '10')
1(26449703, 30014353) 7(10622657, 38569513) | 10(3493357, 39852787, '10')
7(21649172, 33642196) 8(20061860, 34612220) | 17(8421572, 39109604, '10')
1(26450074, 30014774) 7(10622806, 38570054) | 10(3493406, 39853346, '10')
5(21906584, 33475288) 6(21083720, 33999560) | 11(11143384, 38422888, '10')
0(25807937, 30568817) 1(21800863, 33544367) | 2(18468247, 35488393, '10')
2(25331306, 30964934) 5(21715694, 33599566) | 10(17691674, 35881846, '10')
2(27556342, 29002598) 54(7308758, 39332998) | 63(3538162, 39849518, '10')
0(26445929, 30018841) 5(15280579, 36973259) | 7(11516261, 38313101, '10')
