1(42974785, 48766535) 7(17259415, 62666735) | 10(5675915, 64751765, '10')
6(35174749, 54660557) 7(32595745, 56236615) | 17(13683049, 63543793, '10')
1(42967899, 48772971) 6(24827049, 60072129) | 8(18710991, 62249031, '10')
0(44772387, 47122203) 16(11874963, 63906603) | 20(5748657, 64745823, '10')
1(42975527, 48767377) 7(17259713, 62667817) | 10(5676013, 64752883, '10')
0(41932531, 49667971) 1(35421869, 54502621) | 2(30007061, 57661259, '10')
1(35175731, 54662083) 2(32596655, 56238185) | 5(13683431, 63545567, '10')
0(42976269, 48768219) 5(17260011, 62668899) | 7(5676111, 64754001, '10')
3(42969557, 48774853) 18(24828007, 60074447) | 22(18711713, 62251433, '10')
0(42977011, 48769061) 2(17260309, 62669981) | 3(5676209, 64755119, '10')
0(43708409, 48114871) 4(15607319, 63102119) | 5(6424991, 64685279, '10')
0(44774521, 47124449) 18(11875529, 63909649) | 21(5748931, 64748909, '10')
6(35176713, 54663609) 7(32597565, 56239755) | 16(13683813, 63547341, '10')
0(42977753, 48769903) 8(17260607, 62671063) | 11(5676307, 64756237, '10')
2(41160209, 50314151) 6(35285291, 54595099) | 11(28746761, 58303519, '10')
2(42971215, 48776735) 18(24828965, 60076765) | 24(18712435, 62253835, '10')
1(42978495, 48770745) 7(17260905, 62672145) | 10(5676405, 64757355, '10')
6(35177695, 54665135) 8(32598475, 56241325) | 18(13684195, 63549115, '10')
0(41935133, 49671053) 2(35424067, 54506003) | 4(30008923, 57664837, '10')
2(44776655, 47126695) 56(11876095, 63912695) | 64(5749205, 64751995, '10')
2(42979237, 48771587) 23(17261203, 62673227) | 31(5676503, 64758473, '10')
1(35178677, 54666661) 2(32599385, 56242895) | 5(13684577, 63550889, '10')
1(43009603, 48745957) 3(37234093, 53288053) | 5(33514273, 55702673, '10')
0(43659825, 48164655) 11(19151517, 62122731) | 13(12647283, 63765669, '10')
0(42972873, 48778617) 4(24829923, 60079083) | 5(18713157, 62256237, '10')
0(42979979, 48772429) 8(17261501, 62674309) | 11(5676601, 64759591, '10')
13(34914343, 54836801) 16(32969351, 56027743) | 34(13890515, 63507005, '10')
1(41292247, 50210143) 3(24089243, 60380597) | 5(13125823, 63669623, '10')
1(42980721, 48773271) 7(17261799, 62675391) | 10(5676699, 64760709, '10')
1(35179659, 54668187) 2(32600295, 56244465) | 5(13684959, 63552663, '10')
13(36237175, 53973295) 22(31191197, 57038221) | 57(13149103, 63665929, '10')
0(44778789, 47128941) 5(11876661, 63915741) | 7(5749479, 64755081, '10')
0(41937735, 49674135) 1(35426265, 54509385) | 3(30010785, 57668415, '10')
3(41238275, 50256395) 5(37621661, 53018027) | 8(31667561, 56775577, '10')
13(35598199, 54397343) 14(34261045, 55249285) | 31(18107999, 62437193, '10')
0(42981463, 48774113) 7(17262097, 62676473) | 10(5676797, 64761827, '10')
0(42974531, 48780499) 2(24830881, 60081401) | 3(18713879, 62258639, '10')
1(44590903, 47307727) 9(11186317, 64040893) | 11(545423, 65008247, '10')
7(35180641, 54669713) 8(32601205, 56246035) | 17(13685341, 63554437, '10')
3(42982205, 48774955) 46(17262395, 62677555) | 63(5676895, 64762945, '10')
4(43403125, 48401875) 11(32373625, 56378375) | 15(28611125, 58377875, '10')
1(42982947, 48775797) 7(17262693, 62678637) | 10(5676993, 64764063, '10')
8(41743049, 49841057) 39(21704393, 61282399) | 57(10012805, 64236725, '10')
3(39236175, 51838065) 9(29138229, 58117347) | 15(16588629, 62860797, '10')
0(42976189, 48782381) 2(24831839, 60083719) | 3(18714601, 62261041, '10')
2(44780923, 47131187) 18(11877227, 63918787) | 22(5749753, 64758167, '10')
1(35181623, 54671239) 2(32602115, 56247605) | 5(13685723, 63556211, '10')
0(41429167, 50103127) 5(21633773, 61308067) | 7(8428903, 64464353, '10')
11(43715035, 48122165) 114(15609685, 63111685) | 139(6425965, 64695085, '10')
0(42983689, 48776639) 2(17262991, 62679719) | 3(5677091, 64765181, '10')
3(37177005, 53335245) 5(29728551, 57818607) | 13(12350199, 63829857, '10')
2(41940337, 49677217) 4(35428463, 54512767) | 7(30012647, 57671993, '10')
3(42106951, 49536319) 7(30588551, 57368831) | 11(24397411, 60262829, '10')
2(41716487, 49865641) 3(39215141, 51855763) | 8(34127245, 55336955, '10')
1(42984431, 48777481) 7(17263289, 62680801) | 10(5677189, 64766299, '10')
27(35182605, 54672765) 37(32603025, 56249175) | 80(13686105, 63557985, '10')
0(42977847, 48784263) 2(24832797, 60086037) | 3(18715323, 62263443, '10')
0(42985173, 48778323) 2(17263587, 62681883) | 3(5677287, 64767417, '10')
0(44783057, 47133433) 5(11877793, 63921833) | 7(5750027, 64761253, '10')
1(35183587, 54674291) 2(32603935, 56250745) | 5(13686487, 63559759, '10')
4(42985915, 48779165) 23(17263885, 62682965) | 31(5677385, 64768535, '10')
1(42979505, 48786145) 16(24833755, 60088355) | 22(18716045, 62265845, '10')
0(42986657, 48780007) 7(17264183, 62684047) | 10(5677483, 64769653, '10')
1(41942939, 49680299) 4(35430661, 54516149) | 7(30014509, 57675571, '10')
20(35184569, 54675817) 23(32604845, 56252315) | 51(13686869, 63561533, '10')
2(43847763, 48008541) 16(16505391, 62888937) | 19(9018375, 64390335, '10')
1(44785191, 47135679) 13(11878359, 63924879) | 15(5750301, 64764339, '10')
0(42987399, 48780849) 8(17264481, 62685129) | 11(5677581, 64770771, '10')
0(44210761, 47675159) 1(29190749, 58098299) | 2(26323661, 59452309, '10')
1(42988141, 48781691) 8(17264779, 62686211) | 10(5677679, 64771889, '10')
1(35185551, 54677343) 2(32605755, 56253885) | 5(13687251, 63563307, '10')
0(42981163, 48788027) 5(24834713, 60090673) | 7(18716767, 62268247, '10')
1(44049667, 47826397) 7(16499843, 62892707) | 11(9937267, 64257203, '10')
1(42988883, 48782533) 7(17265077, 62687293) | 10(5677777, 64773007, '10')
4(39923093, 51322333) 11(24977297, 60033073) | 19(10188283, 64218643, '10')
2(41945541, 49683381) 5(35432859, 54519531) | 6(30016371, 57679149, '10')
1(35186533, 54678869) 2(32606665, 56255455) | 5(13687633, 63565081, '10')
4(44787325, 47137925) 91(11878925, 63927925) | 107(5750575, 64767425, '10')
2(42989625, 48783375) 18(17265375, 62688375) | 25(5677875, 64774125, '10')
3(43059949, 48721451) 16(31550899, 56854901) | 22(27122849, 59095601, '10')
0(42982821, 48789909) 2(24835671, 60092991) | 3(18717489, 62270649, '10')
0(44599569, 47316921) 7(11188491, 64053339) | 11(545529, 65020881, '10')
2(43721661, 48129459) 13(15612051, 63121251) | 15(6426939, 64704891, '10')
1(42990367, 48784217) 8(17265673, 62689457) | 10(5677973, 64775243, '10')
3(35187515, 54680395) 4(32607575, 56257025) | 9(13688015, 63566855, '10')
0(42991109, 48785059) 2(17265971, 62690539) | 3(5678071, 64776361, '10')
2(44789459, 47140171) 36(11879491, 63930971) | 42(5750849, 64770511, '10')
1(42984479, 48791791) 8(24836629, 60095309) | 9(18718211, 62273051, '10')
1(35188497, 54681921) 2(32608485, 56258595) | 5(13688397, 63568629, '10')
0(42991851, 48785901) 2(17266269, 62691621) | 3(5678169, 64777479, '10')
20(41919875, 49710125) 33(38808875, 52175125) | 50(33900125, 55490125, '10')
1(41948143, 49686463) 4(35435057, 54522913) | 7(30018233, 57682727, '10')
0(42992593, 48786743) 2(17266567, 62692703) | 3(5678267, 64778597, '10')
38(35189479, 54683447) 48(32609395, 56260165) | 103(13688779, 63570403, '10')
0(45599059, 46360741) 19(6552959, 64696609) | 22(2814109, 64966709, '10')
1(42986137, 48793673) 8(24837587, 60097627) | 9(18718933, 62275453, '10')
1(42993335, 48787585) 7(17266865, 62693785) | 10(5678365, 64779715, '10')
0(44791593, 47142417) 5(11880057, 63934017) | 7(5751123, 64773597, '10')
0(42994077, 48788427) 7(17267163, 62694867) | 10(5678463, 64780833, '10')
1(35190461, 54684973) 2(32610305, 56261735) | 5(13689161, 63572177, '10')
2(41950745, 49689545) 6(35437255, 54526295) | 11(30020095, 57686305, '10')
4(42994819, 48789269) 38(17267461, 62695949) | 53(5678561, 64781951, '10')
3(42987795, 48795555) 16(24838545, 60099945) | 21(18719655, 62277855, '10')
5(35191443, 54686499) 6(32611215, 56263305) | 16(13689543, 63573951, '10')
0(42995561, 48790111) 2(17267759, 62697031) | 3(5678659, 64783069, '10')
0(44793727, 47144663) 16(11880623, 63937063) | 20(5751397, 64776683, '10')
1(42118649, 49550081) 2(30597049, 57384769) | 3(24404189, 60279571, '10')
0(42996303, 48790953) 2(17268057, 62698113) | 3(5678757, 64784187, '10')
3(42989453, 48797437) 17(24839503, 60102263) | 22(18720377, 62280257, '10')
12(35192425, 54688025) 15(32612125, 56264875) | 35(13689925, 63575725, '10')
0(43728287, 48136753) 12(15614417, 63130817) | 16(6427913, 64714697, '10')
3(40972399, 50503711) 13(21211051, 61477261) | 21(3736979, 64926091, '10')
0(44337327, 47577111) 6(20346285, 61768995) | 7(16281273, 62962689, '10')
3(42997045, 48791795) 24(17268355, 62699195) | 32(5678855, 64785305, '10')
0(41953347, 49692627) 1(35439453, 54529677) | 2(30021957, 57689883, '10')
0(44795861, 47146909) 5(11881189, 63940109) | 7(5751671, 64779769, '10')
17(35193407, 54689551) 20(32613035, 56266445) | 50(13690307, 63577499, '10')
0(42997787, 48792637) 2(17268653, 62700277) | 3(5678953, 64786423, '10')
0(42991111, 48799319) 2(24840461, 60104581) | 3(18721099, 62282659, '10')
