1(56197967, 63771817) 7(22570073, 81949057) | 10(7422373, 84675643, '10')
1(56188791, 63780039) 5(32466141, 78555861) | 7(24468219, 81402579, '10')
0(56198709, 63772659) 2(22570371, 81950139) | 3(7422471, 84676761, '10')
1(45998353, 71480129) 2(42625765, 73541155) | 5(17893453, 83096821, '10')
4(44218225, 72595105) 5(41525317, 74168381) | 9(8182483, 84607019, '10')
0(58549491, 61622379) 12(15529059, 83571579) | 14(7517601, 84669039, '10')
1(56199451, 63773501) 8(22570669, 81951221) | 10(7422569, 84677879, '10')
4(57586723, 62524093) 24(21570467, 82220483) | 33(12991123, 84004307, '10')
1(56190449, 63781921) 7(32467099, 78558179) | 10(24468941, 81404981, '10')
30(45999335, 71481655) 38(42626675, 73542725) | 78(17893835, 83098595, '10')
0(56200193, 63774343) 2(22570967, 81952303) | 3(7422667, 84678997, '10')
2(54835849, 64951609) 5(46321751, 71273959) | 10(39240719, 75404561, '10')
1(56200935, 63775185) 7(22571265, 81953385) | 10(7422765, 84680115, '10')
2(56228557, 63750949) 10(35498975, 77237665) | 12(28441357, 80105701, '10')
5(46000317, 71483181) 8(42627585, 73544295) | 18(17894217, 83100369, '10')
1(58551625, 61624625) 41(15529625, 83574625) | 49(7517875, 84672125, '10')
0(56192107, 63783803) 2(32468057, 78560497) | 3(24469663, 81407383, '10')
1(56201677, 63776027) 7(22571563, 81954467) | 10(7422863, 84681233, '10')
1(46001299, 71484707) 2(42628495, 73545865) | 5(17894599, 83102143, '10')
0(56202419, 63776869) 8(22571861, 81955549) | 11(7422961, 84682351, '10')
0(57159189, 62921691) 4(20410299, 82521099) | 5(8402211, 84591459, '10')
0(56193765, 63785685) 4(32469015, 78562815) | 7(24470385, 81409785, '10')
1(54838451, 64954691) 4(46323949, 71277341) | 7(39242581, 75408139, '10')
0(56203161, 63777711) 7(22572159, 81956631) | 10(7423059, 84683469, '10')
0(58553759, 61626871) 16(15530191, 83577671) | 21(7518149, 84675211, '10')
6(46002281, 71486233) 7(42629405, 73547435) | 16(17894981, 83103917, '10')
4(55056637, 64770853) 7(39995837, 75012197) | 11(31900657, 78796223, '10')
3(56203903, 63778553) 22(22572457, 81957713) | 31(7423157, 84684587, '10')
0(56243327, 63744713) 2(48690737, 69684377) | 3(43826357, 72841957, '10')
3(56204645, 63779395) 24(22572755, 81958795) | 32(7423255, 84685705, '10')
0(56195423, 63787567) 2(32469973, 78565133) | 3(24471107, 81412187, '10')
1(46003263, 71487759) 2(42630315, 73549005) | 5(17895363, 83105691, '10')
1(58309181, 61861829) 7(14627759, 83742911) | 11(713221, 85007869, '10')
0(58555893, 61629117) 5(15530757, 83580717) | 7(7518423, 84678297, '10')
1(56205387, 63780237) 7(22573053, 81959877) | 10(7423353, 84686823, '10')
1(54548111, 65203873) 5(51277373, 67806139) | 13(44624485, 72358115, '10')
0(54841053, 64957773) 1(46326147, 71280723) | 2(39244443, 75411717, '10')
10(46004245, 71489285) 14(42631225, 73550575) | 28(17895745, 83107465, '10')
0(56206129, 63781079) 2(22573351, 81960959) | 3(7423451, 84687941, '10')
0(56197081, 63789449) 7(32470931, 78567451) | 9(24471829, 81414589, '10')
11(46551491, 71134987) 13(44802905, 72249065) | 30(23679691, 81648637, '10')
1(56206871, 63781921) 7(22573649, 81962041) | 10(7423549, 84689059, '10')
1(46005227, 71490811) 2(42632135, 73552145) | 5(17896127, 83109239, '10')
0(58558027, 61631363) 15(15531323, 83583763) | 20(7518697, 84681383, '10')
0(56207613, 63782763) 2(22573947, 81963123) | 3(7423647, 84690177, '10')
0(56198739, 63791331) 2(32471889, 78569769) | 3(24472551, 81416991, '10')
6(46006209, 71492337) 9(42633045, 73553715) | 18(17896509, 83111013, '10')
7(56208355, 63783605) 70(22574245, 81964205) | 96(7423745, 84691295, '10')
0(54843655, 64960855) 1(46328345, 71284105) | 3(39246305, 75415295, '10')
3(47389225, 70583665) 7(40790339, 74591827) | 20(17195761, 83259223, '10')
5(46542533, 71145557) 9(39213587, 75433363) | 19(9484933, 84486293, '10')
0(56209097, 63784447) 2(22574543, 81965287) | 3(7423843, 84692413, '10')
4(57165815, 62928985) 61(20412665, 82530665) | 77(8403185, 84601265, '10')
0(58560161, 61633609) 15(15531889, 83586809) | 20(7518971, 84684469, '10')
1(56759175, 63296145) 3(42335667, 73727181) | 5(37415367, 76341969, '10')
5(46007191, 71493863) 7(42633955, 73555285) | 17(17896891, 83112787, '10')
0(56200397, 63793213) 2(32472847, 78572087) | 3(24473273, 81419393, '10')
17(50121183, 68672631) 27(37791969, 76156617) | 55(18064725, 83076645, '10')
0(56209839, 63785289) 2(22574841, 81966369) | 3(7423941, 84693531, '10')
0(56210581, 63786131) 6(22575139, 81967451) | 9(7424039, 84694649, '10')
1(46008173, 71495389) 2(42634865, 73556855) | 5(17897273, 83114561, '10')
9(43322731, 73154333) 10(42378295, 73705465) | 29(7653181, 84674933, '10')
1(54846257, 64963937) 3(46330543, 71287487) | 5(39248167, 75418873, '10')
7(56202055, 63795095) 52(32473805, 78574405) | 67(24473995, 81421795, '10')
0(56211323, 63786973) 2(22575437, 81968533) | 3(7424137, 84695767, '10')
1(58562295, 61635855) 18(15532455, 83589855) | 22(7519245, 84687555, '10')
3(46009155, 71496915) 4(42635775, 73558425) | 9(17897655, 83116335, '10')
9(56212065, 63787815) 71(22575735, 81969615) | 95(7424235, 84696885, '10')
1(56212807, 63788657) 7(22576033, 81970697) | 10(7424333, 84698003, '10')
0(56203713, 63796977) 2(32474763, 78576723) | 3(24474717, 81424197, '10')
4(46010137, 71498441) 7(42636685, 73559995) | 17(17898037, 83118109, '10')
7(48344415, 69941415) 12(35957127, 77045889) | 31(3950373, 84931611, '10')
0(58317847, 61871023) 7(14629933, 83755357) | 11(713327, 85020503, '10')
0(58564429, 61638101) 18(15533021, 83592901) | 22(7519519, 84690641, '10')
0(56213549, 63789499) 8(22576331, 81971779) | 11(7424431, 84699121, '10')
1(54848859, 64967019) 4(46332741, 71290869) | 5(39250029, 75422451, '10')
1(56214291, 63790341) 7(22576629, 81972861) | 10(7424529, 84700239, '10')
5(46011119, 71499967) 8(42637595, 73561565) | 18(17898419, 83119883, '10')
0(56205371, 63798859) 4(32475721, 78579041) | 6(24475439, 81426599, '10')
0(56215033, 63791183) 2(22576927, 81973943) | 3(7424627, 84701357, '10')
6(55068335, 64784615) 27(40004335, 75028135) | 35(31907435, 78812965, '10')
0(58566563, 61640347) 5(15533587, 83595947) | 7(7519793, 84693727, '10')
5(46012101, 71501493) 7(42638505, 73563135) | 17(17898801, 83121657, '10')
3(56215775, 63792025) 24(22577225, 81975025) | 34(7424725, 84702475, '10')
1(57172441, 62936279) 13(20415031, 82540231) | 14(8404159, 84611071, '10')
7(52864853, 66596221) 22(33209015, 78274585) | 35(16812397, 83349221, '10')
0(56207029, 63800741) 5(32476679, 78581359) | 7(24476161, 81429001, '10')
2(54851461, 64970101) 5(46334939, 71294251) | 6(39251891, 75426029, '10')
7(53838515, 65812085) 18(46153985, 71411665) | 29(37601435, 76262365, '10')
3(58658677, 61554733) 70(19598287, 82738943) | 76(14492083, 83784277, '10')
2(56216517, 63792867) 23(22577523, 81976107) | 31(7424823, 84703593, '10')
1(46013083, 71503019) 2(42639415, 73564705) | 5(17899183, 83123431, '10')
0(56217259, 63793709) 2(22577821, 81977189) | 3(7424921, 84704711, '10')
0(58568697, 61642593) 5(15534153, 83598993) | 7(7520067, 84696813, '10')
12(51316925, 67798915) 28(38109839, 76011577) | 47(21696239, 82215527, '10')
2(56208687, 63802623) 17(32477637, 78583677) | 22(24476883, 81431403, '10')
3(46014065, 71504545) 4(42640325, 73566275) | 9(17899565, 83125205, '10')
0(56218001, 63794551) 2(22578119, 81978271) | 3(7425019, 84705829, '10')
2(56218743, 63795393) 23(22578417, 81979353) | 31(7425117, 84706947, '10')
1(54854063, 64973183) 3(46337137, 71297633) | 5(39253753, 75429607, '10')
14(46015047, 71506071) 16(42641235, 73567845) | 34(17899947, 83126979, '10')
1(56219485, 63796235) 7(22578715, 81980435) | 10(7425215, 84708065, '10')
0(56210345, 63804505) 4(32478595, 78585995) | 7(24477605, 81433805, '10')
3(58570831, 61644839) 38(15534719, 83602039) | 44(7520341, 84699899, '10')
1(56220227, 63797077) 7(22579013, 81981517) | 10(7425313, 84709183, '10')
1(46016029, 71507597) 2(42642145, 73569415) | 5(17900329, 83128753, '10')
6(47056141, 70828219) 9(42893279, 73423999) | 23(20944099, 82415179, '10')
2(57608417, 62547647) 24(21578593, 82251457) | 30(12996017, 84035953, '10')
1(56220969, 63797919) 8(22579311, 81982599) | 10(7425411, 84710301, '10')
0(56212003, 63806387) 2(32479553, 78588313) | 3(24478327, 81436207, '10')
39(46017011, 71509123) 51(42643055, 73570985) | 107(17900711, 83130527, '10')
0(58326513, 61880217) 9(14632107, 83767803) | 11(713433, 85033137, '10')
1(58572965, 61647085) 18(15535285, 83605085) | 22(7520615, 84702985, '10')
1(56221711, 63798761) 24(22579609, 81983681) | 33(7425509, 84711419, '10')
3(54856665, 64976265) 8(46339335, 71301015) | 11(39255615, 75433185, '10')
0(57179067, 62943573) 4(20417397, 82549797) | 5(8405133, 84620877, '10')
1(56222453, 63799603) 7(22579907, 81984763) | 10(7425607, 84712537, '10')
1(46017993, 71510649) 2(42643965, 73572555) | 5(17901093, 83132301, '10')
0(56213661, 63808269) 4(32480511, 78590631) | 6(24479049, 81438609, '10')
1(56223195, 63800445) 7(22580205, 81985845) | 10(7425705, 84713655, '10')
2(54821333, 65009147) 4(50752877, 68232787) | 6(44333387, 72568027, '10')
10(49431945, 69196305) 16(44221755, 72636645) | 26(27986745, 80301855, '10')
0(58575099, 61649331) 18(15535851, 83608131) | 21(7520889, 84706071, '10')
0(56223937, 63801287) 2(22580503, 81986927) | 3(7425803, 84714773, '10')
3(46018975, 71512175) 4(42644875, 73574125) | 11(17901475, 83134075, '10')
2(54859267, 64979347) 4(46341533, 71304397) | 6(39257477, 75436763, '10')
0(56215319, 63810151) 2(32481469, 78592949) | 3(24479771, 81441011, '10')
0(56224679, 63802129) 8(22580801, 81988009) | 11(7425901, 84715891, '10')
6(46019957, 71513701) 7(42645785, 73575695) | 17(17901857, 83135849, '10')
0(56225421, 63802971) 2(22581099, 81989091) | 3(7425999, 84717009, '10')
2(56775325, 63314155) 13(42347713, 73748159) | 15(37426013, 76363691, '10')
1(58577233, 61651577) 37(15536417, 83611177) | 42(7521163, 84709157, '10')
1(56226163, 63803813) 7(22581397, 81990173) | 10(7426097, 84718127, '10')
1(56216977, 63812033) 18(32482427, 78595267) | 23(24480493, 81443413, '10')
6(46020939, 71515227) 7(42646695, 73577265) | 17(17902239, 83137623, '10')
0(59528763, 60734853) 5(8921097, 84574287) | 7(2657367, 85001967, '10')
2(56226905, 63804655) 23(22581695, 81991255) | 32(7426195, 84719245, '10')
1(54861869, 64982429) 5(46343731, 71307779) | 6(39259339, 75440341, '10')
4(55080033, 64798377) 7(40012833, 75044073) | 11(31914213, 78829707, '10')
6(46021921, 71516753) 10(42647605, 73578835) | 18(17902621, 83139397, '10')
0(56227647, 63805497) 2(22581993, 81992337) | 3(7426293, 84720363, '10')
0(58579367, 61653823) 5(15536983, 83614223) | 7(7521437, 84712243, '10')
1(56218635, 63813915) 18(32483385, 78597585) | 24(24481215, 81445815, '10')
3(49961647, 68822977) 7(37485253, 76338877) | 15(16879757, 83353717, '10')
1(59153125, 61104445) 22(48115931, 70126333) | 25(46880831, 70957967, '10')
0(56228389, 63806339) 7(22582291, 81993419) | 10(7426391, 84721481, '10')
