0(6610446, 7503534) 2(3819546, 9241866) | 3(2878614, 9576774, '10')
0(6611591, 7502641) 2(2655329, 9641161) | 3(873229, 9961939, '10')
0(6859139, 7277051) 2(1720721, 9851009) | 3(83899, 9999811, '10')
1(5411802, 8409786) 2(5015010, 8652270) | 5(2105202, 9776514, '10')
0(6611962, 7503062) 2(2655478, 9641702) | 3(873278, 9962498, '10')
0(6888552, 7250088) 15(1827048, 9832488) | 20(884472, 9961608, '10')
0(6451659, 7641819) 1(5449941, 8385669) | 2(4616829, 8871651, '10')
0(6616862, 7499378) 1(5728322, 8198162) | 2(5156042, 8569642, '10')
1(6612333, 7503483) 23(2655627, 9642243) | 32(873327, 9963057, '10')
5(6611275, 7504475) 30(3820025, 9243025) | 37(2878975, 9577975, '10')
7(5412293, 8410549) 8(5015465, 8653055) | 17(2105393, 9777401, '10')
5(5476646, 8368822) 6(5270930, 8499890) | 11(2785846, 9605722, '10')
1(6612704, 7503904) 7(2655776, 9642784) | 10(873376, 9963616, '10')
2(6725390, 7403410) 37(2401490, 9709490) | 45(988610, 9953090, '10')
0(6889619, 7251211) 5(1827331, 9834011) | 7(884609, 9963151, '10')
2(6613075, 7504325) 12(2655925, 9643325) | 17(873425, 9964175, '10')
18(5412784, 8411312) 23(5015920, 8653840) | 53(2105584, 9778288, '10')
1(6612104, 7505416) 6(3820504, 9244184) | 8(2879336, 9579176, '10')
1(6678025, 7447135) 3(4981021, 8674403) | 5(4402121, 8982047, '10')
0(6613446, 7504746) 2(2656074, 9643866) | 3(873474, 9964734, '10')
0(6452960, 7643360) 1(5451040, 8387360) | 3(4617760, 8873440, '10')
3(5413275, 8412075) 4(5016375, 8654625) | 11(2105775, 9779175, '10')
3(5576025, 8305185) 7(4799571, 8776803) | 20(2023329, 9796647, '10')
0(6613817, 7505167) 2(2656223, 9644407) | 3(873523, 9965293, '10')
1(6378844, 7706108) 12(3477460, 9379820) | 19(1656956, 9865508, '10')
0(6612933, 7506357) 2(3820983, 9245343) | 3(2879697, 9580377, '10')
1(6890686, 7252334) 19(1827614, 9835534) | 22(884746, 9964694, '10')
0(7067949, 7079757) 31(622995, 9984525) | 32(551901, 9988707, '10')
1(6614188, 7505588) 8(2656372, 9644948) | 10(873572, 9965852, '10')
11(5413766, 8412838) 16(5016830, 8655410) | 34(2105966, 9780062, '10')
4(5204300, 8544140) 5(4887356, 8729308) | 9(963044, 9957892, '10')
0(6614559, 7506009) 2(2656521, 9645489) | 3(873621, 9966411, '10')
0(6613762, 7507298) 5(3821462, 9246502) | 7(2880058, 9581578, '10')
1(6454261, 7644901) 3(5452139, 8389051) | 4(4618691, 8875229, '10')
1(5414257, 8413601) 2(5017285, 8656195) | 5(2106157, 9780949, '10')
1(6614930, 7506430) 7(2656670, 9646030) | 10(873670, 9966970, '10')
0(6891753, 7253457) 16(1827897, 9837057) | 21(884883, 9966237, '10')
1(6615301, 7506851) 7(2656819, 9646571) | 10(873719, 9967529, '10')
1(5414748, 8414364) 2(5017740, 8656980) | 5(2106348, 9781836, '10')
0(6615672, 7507272) 2(2656968, 9647112) | 3(873768, 9968088, '10')
1(6614591, 7508239) 8(3821941, 9247661) | 9(2880419, 9582779, '10')
1(6450729, 7649511) 3(5972001, 8028831) | 8(5216631, 8538951, '10')
3(6480692, 7624148) 7(4707892, 8829652) | 11(3755012, 9275068, '10')
0(7046884, 7104188) 13(5190188, 8555116) | 14(5150980, 8578780, '10')
0(6863472, 7281648) 2(1721808, 9857232) | 3(83952, 10006128, '10')
1(6616043, 7507693) 21(2657117, 9647653) | 31(873817, 9968647, '10')
7(6779375, 7360625) 72(2539375, 9679375) | 87(1529375, 9889375, '10')
16(5415239, 8415127) 21(5018195, 8657765) | 50(2106539, 9782723, '10')
2(6892820, 7254580) 36(1828180, 9838580) | 43(885020, 9967780, '10')
1(6728703, 7407057) 12(2402673, 9714273) | 16(989097, 9957993, '10')
0(6455562, 7646442) 1(5453238, 8390742) | 2(4619622, 8877018, '10')
3(6616414, 7508114) 23(2657266, 9648194) | 31(873866, 9969206, '10')
0(6615420, 7509180) 4(3822420, 9248820) | 7(2880780, 9583980, '10')
3(5415730, 8415890) 4(5018650, 8658550) | 9(2106730, 9783610, '10')
4(6616785, 7508535) 46(2657415, 9648735) | 63(873915, 9969765, '10')
0(6893887, 7255703) 12(1828463, 9840103) | 14(885157, 9969323, '10')
0(6617156, 7508956) 8(2657564, 9649276) | 11(873964, 9970324, '10')
7(6040375, 7980425) 16(4485805, 8947115) | 26(2553805, 9677365, '10')
6(5416221, 8416653) 9(5019105, 8659335) | 18(2106921, 9784497, '10')
0(6616249, 7510121) 2(3822899, 9249979) | 3(2881141, 9585181, '10')
0(6617527, 7509377) 8(2657713, 9649817) | 11(874013, 9970883, '10')
2(6456863, 7647983) 4(5454337, 8392433) | 6(4620553, 8878807, '10')
0(7042245, 7112805) 22(773745, 9979305) | 23(315105, 10004295, '10')
0(6617898, 7509798) 2(2657862, 9650358) | 3(874062, 9971442, '10')
5(5416712, 8417416) 7(5019560, 8660120) | 17(2107112, 9785384, '10')
1(6617078, 7511062) 6(3823378, 9251138) | 8(2881502, 9586382, '10')
0(6894954, 7256826) 5(1828746, 9841626) | 7(885294, 9970866, '10')
0(6618269, 7510219) 2(2658011, 9650899) | 3(874111, 9972001, '10')
5(5417203, 8418179) 8(5020015, 8660905) | 18(2107303, 9786271, '10')
1(6618640, 7510640) 7(2658160, 9651440) | 10(874160, 9972560, '10')
7(6161505, 7890225) 20(4357227, 9013011) | 32(2615277, 9663339, '10')
5(6458164, 7649524) 10(5455436, 8394124) | 14(4621484, 8880596, '10')
0(6617907, 7512003) 2(3823857, 9252297) | 3(2881863, 9587583, '10')
1(6619011, 7511061) 7(2658309, 9651981) | 10(874209, 9973119, '10')
5(5417694, 8418942) 6(5020470, 8661690) | 15(2107494, 9787158, '10')
0(6339153, 7748967) 2(5434347, 8408283) | 3(4427337, 8979423, '10')
1(6896021, 7257949) 19(1829029, 9843149) | 22(885431, 9972409, '10')
0(6732016, 7410704) 4(2403856, 9719056) | 5(989584, 9962896, '10')
0(6619382, 7511482) 2(2658458, 9652522) | 3(874258, 9973678, '10')
0(6992595, 7165395) 30(1124955, 9948555) | 34(205605, 10009845, '10')
10(6478015, 7634335) 61(2882815, 9588385) | 90(389135, 10004815, '10')
23(5817214, 8149102) 49(4067410, 9148990) | 98(509786, 9999398, '10')
3(5418185, 8419705) 4(5020925, 8662475) | 9(2107685, 9788045, '10')
1(6619753, 7511903) 7(2658607, 9653063) | 10(874307, 9974237, '10')
0(6618736, 7512944) 2(3824336, 9253456) | 3(2882224, 9588784, '10')
1(6867805, 7286245) 26(1722895, 9863455) | 35(84005, 10012445, '10')
0(6620124, 7512324) 2(2658756, 9653604) | 3(874356, 9974796, '10')
