0(13776037, 14499053) 5(3653813, 19663453) | 7(1768807, 19921673, '10')
0(13220892, 15007068) 2(7639092, 18483732) | 3(5757228, 19153548, '10')
0(12902017, 15282097) 1(10898783, 16769647) | 2(9232727, 17741513, '10')
0(13223182, 15005282) 2(5310658, 19282322) | 3(1746458, 19923878, '10')
1(10823113, 16818809) 2(10029565, 17303755) | 5(4210213, 19552141, '10')
0(13718278, 14554102) 2(3441442, 19702018) | 3(167798, 19999622, '10')
0(13223553, 15005703) 13(5310807, 19282863) | 18(1746507, 19924437, '10')
1(10823604, 16819572) 2(10030020, 17304540) | 5(4210404, 19553028, '10')
2(13221721, 15008009) 19(7639571, 18484891) | 23(5757589, 19154749, '10')
0(13223924, 15006124) 2(5310956, 19283404) | 3(1746556, 19924996, '10')
0(13777104, 14500176) 15(3654096, 19664976) | 20(1768944, 19923216, '10')
4(13224295, 15006545) 22(5311105, 19283945) | 31(1746605, 19925555, '10')
10(10824095, 16820335) 12(10030475, 17305325) | 26(4210595, 19553915, '10')
0(12903318, 15283638) 1(10899882, 16771338) | 2(9233658, 17743302, '10')
0(13233724, 14998756) 1(11456644, 16396324) | 2(10312084, 17139284, '10')
1(13224666, 15006966) 23(5311254, 19284486) | 32(1746654, 19926114, '10')
5(13222550, 15008950) 30(7640050, 18486050) | 37(5757950, 19155950, '10')
7(10824586, 16821098) 8(10030930, 17306110) | 17(4210786, 19554802, '10')
1(13225037, 15007387) 7(5311403, 19285027) | 10(1746703, 19926673, '10')
5(10953292, 16737644) 6(10541860, 16999780) | 11(5571692, 19211444, '10')
2(12665653, 15482467) 5(10857847, 16799783) | 10(8845837, 17940923, '10')
2(13778171, 14501299) 54(3654379, 19666499) | 63(1769081, 19924759, '10')
1(13225408, 15007808) 7(5311552, 19285568) | 10(1746752, 19927232, '10')
2(12955535, 15241415) 9(9411535, 17651335) | 11(7506635, 18541765, '10')
2(13223379, 15009891) 19(7640529, 18487209) | 25(5758311, 19157151, '10')
6(10825077, 16821861) 7(10031385, 17306895) | 17(4210977, 19555689, '10')
2(13450780, 14806820) 37(4802980, 19418980) | 45(1977220, 19906180, '10')
2(12904619, 15285179) 9(10900981, 16773029) | 14(9234589, 17745091, '10')
3(13225779, 15008229) 22(5311701, 19286109) | 31(1746801, 19927791, '10')
0(13779238, 14502422) 5(3654662, 19668022) | 7(1769218, 19926302, '10')
2(13226150, 15008650) 12(5311850, 19286650) | 17(1746850, 19928350, '10')
18(10825568, 16822624) 23(10031840, 17307680) | 53(4211168, 19556576, '10')
1(13224208, 15010832) 6(7641008, 18488368) | 8(5758672, 19158352, '10')
0(13226521, 15009071) 2(5311999, 19287191) | 3(1746899, 19928909, '10')
10(10331559, 17131239) 13(9782109, 17450811) | 28(1523331, 19947429, '10')
1(13356050, 14894270) 3(9962042, 17348806) | 5(8804242, 17964094, '10')
18(10826059, 16823387) 23(10032295, 17308465) | 52(4211359, 19557463, '10')
0(13226892, 15009492) 2(5312148, 19287732) | 3(1746948, 19929468, '10')
0(12905920, 15286720) 1(10902080, 16774720) | 3(9235520, 17746880, '10')
4(13780305, 14503545) 53(3654945, 19669545) | 65(1769355, 19927845, '10')
0(13225037, 15011773) 2(7641487, 18489527) | 3(5759033, 19159553, '10')
4(13227263, 15009913) 23(5312297, 19288273) | 31(1746997, 19930027, '10')
0(13722611, 14558699) 2(3442529, 19708241) | 3(167851, 20005939, '10')
